type,name,description,quality,domain_specificity,domain,origin_instance_id,parent_content_hash,scope
desired_outcome,labelled-comparison-outputs,"Each output in a comparison run must include agent identifier, timestamp, task ID, and the composition used",100,10,,00000000-0000-7000-8000-000000000001,,task
trade_off_config,step-boundary-by-output-format-change,"Place a step boundary where the output format changes (e.g. text to image, metadata to prose). Combining format-heterogeneous operations into one step produces tangled error handling and makes the step unreviewable by a single method.",80,0,,00000000-0000-7000-8000-000000000001,,meta
trade_off_config,step-boundary-by-human-decision,Place a step boundary wherever a human decision is needed before proceeding. Bundling automatic work after a decision point with automatic work before it forces the human to either approve everything or restart from scratch.,80,0,,00000000-0000-7000-8000-000000000001,,meta
trade_off_config,step-boundary-by-irreversibility,"Place a step boundary before any irreversible operation (writing to external system, publishing, sending). Everything before the boundary can be re-run; everything after cannot. This is the last safe review point.",80,0,,00000000-0000-7000-8000-000000000001,,meta
trade_off_config,step-boundary-by-input-source,Place a step boundary where inputs switch sources. Steps with single-source inputs are independently testable.,80,0,,00000000-0000-7000-8000-000000000001,,meta
trade_off_config,combine-same-input-no-decision-steps,"Combine adjacent steps that share the same input, require no human decision, and produce intermediate results consumed only by the next step. Splitting them creates unnecessary review points and slows execution without adding safety.",80,0,,00000000-0000-7000-8000-000000000001,,meta
trade_off_config,human-gate-on-subjective-choice,Require human approval when multiple valid options exist and the choice is subjective. Automating subjective choices produces technically valid but personally wrong results.,80,0,,00000000-0000-7000-8000-000000000001,,meta
trade_off_config,human-gate-on-external-write,Require human approval before any write to a system the user must own. The agent assembles; the human authorises the push.,80,0,,00000000-0000-7000-8000-000000000001,,meta
trade_off_config,human-gate-on-lossy-transformation,"Require human approval before lossy transformations (PDF to PNG, audio to transcript). The agent shows before/after; the human confirms acceptable fidelity.",80,0,,00000000-0000-7000-8000-000000000001,,meta
trade_off_config,human-gate-on-public-output,"Require human approval on any output visible to the public. Even if all components were individually approved, the assembled whole may read differently.",80,0,,00000000-0000-7000-8000-000000000001,,meta
trade_off_config,automatic-when-deterministic-reversible-internal,"When a step is deterministic, reversible, and internal: proceed without a human gate. Adding unnecessary gates trains the user to rubber-stamp, which degrades the signal value of gates that matter.",80,0,,00000000-0000-7000-8000-000000000001,,meta
trade_off_config,gate-format-ranked-list-for-selection,Present selection tasks as numbered lists ordered best-first. This format lets the user reply with just a number.,80,0,,00000000-0000-7000-8000-000000000001,,meta
trade_off_config,gate-format-before-after-for-transformation,Present transformation approvals as before/after pairs so the user can see exactly what changed.,80,0,,00000000-0000-7000-8000-000000000001,,meta
trade_off_config,gate-format-full-block-for-approval,Present approval tasks as the full text block the user will be committing to. Summaries of what will be written hide details the user would catch in the actual text.,80,0,,00000000-0000-7000-8000-000000000001,,meta
trade_off_config,manual-execution-before-codification,When codifying a process as a skill or automation: execute it manually on a real case first. The manual run surfaces requirements that conversational description misses because habitual steps are invisible to the practitioner.,80,0,,00000000-0000-7000-8000-000000000001,,meta
role_component,targeted-clarifying-questions-after-execution,"After the manual run, ask clarifying questions targeting edge cases that execution surfaced. These questions are sharper than pre-execution questions because they reference concrete situations.",80,0,,00000000-0000-7000-8000-000000000001,,meta
desired_outcome,codify-corrections-not-initial-description,"The codified skill must encode the corrected process (initial description + all real-time corrections + clarification answers), not the initial description alone.",80,0,,00000000-0000-7000-8000-000000000001,,meta
trade_off_config,encode-automatic-vs-gated-per-step,Each step in the codified skill must explicitly declare whether it is automatic or human-gated. Leaving this implicit means different executions of the same skill may gate differently.,80,0,,00000000-0000-7000-8000-000000000001,,meta
role_component,process-describer,Elicit the user's description of their process without interrupting or restructuring. The initial description is the user's mental model; its structure reveals which steps the user considers important and which they consider background.,80,0,,00000000-0000-7000-8000-000000000001,,meta
role_component,manual-executor,"Execute the described process step by step on a real case, flagging each point where the description is ambiguous or incomplete. Do not invent answers; pause and ask.",80,0,,00000000-0000-7000-8000-000000000001,,meta
role_component,correction-integrator,"After manual execution, merge the initial description with all corrections and clarification answers into a single consistent process. Detect contradictions between corrections and flag them.",80,0,,00000000-0000-7000-8000-000000000001,,meta
role_component,skill-encoder,"Write the codified skill with all structural elements specified by other primitives in the composition, plus common-mistakes documentation derived from errors made during the manual run.",80,0,,00000000-0000-7000-8000-000000000001,,meta
desired_outcome,common-mistakes-from-manual-run,"Document common mistakes in the skill based on actual errors made during the manual execution, not hypothetical ones.",80,0,,00000000-0000-7000-8000-000000000001,,meta
trade_off_config,description-first-vs-execution-first,Elicit a conversational description before manual execution rather than jumping straight to execution. The description provides a scaffold that makes corrections more efficient.,80,0,,00000000-0000-7000-8000-000000000001,,meta
trade_off_config,skill-evolution-on-process-change,"When the underlying process changes after codification, update the skill rather than working around it. Stale skills train agents to ignore skill instructions, degrading compliance across all skills.",80,0,,00000000-0000-7000-8000-000000000001,,meta
desired_outcome,verify-on-second-case-before-deployment,"After codifying a process from one manual run, execute the skill on a second real case before considering it validated. Single-case codification overfits to the first case's specific conditions.",80,0,,00000000-0000-7000-8000-000000000001,,meta
trade_off_config,common-mistakes-when-manual-run-produced-errors,Include a common-mistakes section in the codified skill only when the manual execution produced actual errors. Hypothetical mistakes sections add length without adding signal.,80,0,,00000000-0000-7000-8000-000000000001,,meta
role_component,strip-internal-from-public-docs,"Strip internal implementation details (database schemas, algorithm thresholds, encoding formats, internal agent mechanics) from public-facing documents, retaining only what requesters need: API schemas, CLI commands, configuration options, and migration steps.",100,15,software,00000000-0000-7000-8000-000000000001,,task
role_component,enforce-terminology-consistency,"Enforce a single canonical term for each concept across all documents in a deliverable set; identify and replace synonyms, noting the canonical term and its definition.",100,0,,00000000-0000-7000-8000-000000000001,,task
role_component,verify-no-unintended-agent-edits,"After any agent completes, check all modified files against the agent's explicit write scope; flag and revert modifications to files the agent was only instructed to read.",100,0,,00000000-0000-7000-8000-000000000001,,task
role_component,check-artifacts-for-pii-before-release,"Scan all bundled artifacts (skill files, config templates, example files) for PII, private filesystem paths, internal repo references, and user-specific values before public release.",100,15,software,00000000-0000-7000-8000-000000000001,,task
trade_off_config,minimal-public-surface-over-full-disclosure,"When forced to choose between exposing internal architecture and providing sufficient user documentation: document only what requesters need to integrate (endpoints, schemas, CLI flags, migration steps), not how the system works internally.",100,0,,00000000-0000-7000-8000-000000000001,,task
trade_off_config,logical-grouping-over-implementation-sequence,"When forced to choose between organising release documentation by implementation sequence (waves, sprints, phases) and by user-facing function (bug fixes, features, setup, migration): prefer logical function grouping.",100,0,,00000000-0000-7000-8000-000000000001,,task
role_component,narrate-each-step-before-executing,"Before executing each step of a multistep process, state what you are about to do and why, so the user can follow the sequence without reading the implementation",100,0,,00000000-0000-7000-8000-000000000001,,task
role_component,show-intermediate-output-not-just-final,"After each stage of a multistep process, display the intermediate output before proceeding to the next stage",100,0,,00000000-0000-7000-8000-000000000001,,task
role_component,distinguish-system-status-from-user-action,Visually or structurally separate system progress messages from points where the user must act or decide,100,0,,00000000-0000-7000-8000-000000000001,,task
role_component,frame-each-phase-with-purpose-before-detail,"Before presenting the steps within a phase, state what the phase accomplishes and why it matters; detail follows purpose",100,0,,00000000-0000-7000-8000-000000000001,,task
role_component,test-on-fresh-install-not-dev-environment,"After implementing a fix or feature, verify it works by installing from the distribution channel into a clean environment, not by running from the development tree",100,15,software,00000000-0000-7000-8000-000000000001,,task
role_component,trace-data-through-all-layers-not-just-endpoints,"When verifying a fix, trace the data through every layer of the stack, not just the layer where the fix was applied",100,15,software,00000000-0000-7000-8000-000000000001,,task
role_component,test-with-realistic-data-volume-not-empty-state,"Run integration tests against a database with realistic data volume and history, not just freshly seeded minimal state",100,15,software,00000000-0000-7000-8000-000000000001,,task
role_component,reproduce-in-user-environment-before-declaring-fixed,"Before declaring a bug fixed, reproduce the original failure in an environment matching the user's setup, not just in the test suite",100,15,software,00000000-0000-7000-8000-000000000001,,task
role_component,check-threshold-against-actual-data-distribution,"When a system uses a numeric threshold, verify it against the actual distribution of values in production data, not assumed or theoretical ranges",100,0,,00000000-0000-7000-8000-000000000001,,task
role_component,separate-pre-and-post-implementation-issues,Maintain separate issue files for pre-implementation requirements and post-implementation defects; never merge them into a single file,100,15,software,00000000-0000-7000-8000-000000000001,,task
role_component,update-issue-status-at-time-of-fix,"When fixing an issue, update its status in the issue file immediately — in the same work unit as the fix, not in a later cleanup pass",100,0,,00000000-0000-7000-8000-000000000001,,task
role_component,categorise-deferred-items-with-rationale-and-destination,"When deferring an issue to a future version, record what is deferred, why, and which specific future milestone it is deferred to",100,0,,00000000-0000-7000-8000-000000000001,,task
role_component,distinguish-unimplemented-from-broken,"When an expected feature is absent, investigate whether it was never implemented or was implemented and broke; record the finding because the fix paths differ",100,0,,00000000-0000-7000-8000-000000000001,,task
role_component,assess-audience-knowledge-level,"Before explaining, identify what the audience already knows and what they do not; begin the explanation at the boundary between known and unknown",100,0,,00000000-0000-7000-8000-000000000001,,task
role_component,use-analogy-from-audience-domain,Explain unfamiliar concepts using analogies drawn from the audience's own domain or daily experience rather than from the expert's domain,100,0,,00000000-0000-7000-8000-000000000001,,task
role_component,anticipate-common-misconceptions,Identify the most likely misconception the audience will form and address it explicitly before it takes root,100,0,,00000000-0000-7000-8000-000000000001,,task
role_component,explain-causal-mechanism-not-just-outcome,Explain WHY something happens (the mechanism) not just WHAT happens (the outcome); trace the causal chain step by step,100,0,,00000000-0000-7000-8000-000000000001,,task
role_component,use-contrast-to-sharpen-boundaries,Clarify what something is by explicitly contrasting it with what it is not or what it is easily confused with,100,0,,00000000-0000-7000-8000-000000000001,,task
role_component,provide-a-worked-example,Walk through one complete concrete example from start to finish before stating general rules or principles,100,0,,00000000-0000-7000-8000-000000000001,,task
role_component,name-what-changes-and-what-stays-fixed,"When explaining a process or system, explicitly identify which elements vary and which remain constant across instances",100,0,,00000000-0000-7000-8000-000000000001,,task
role_component,connect-to-audience-motivation,State why the audience should care about this explanation before delivering it; link the concept to a problem they face or a question they have,100,0,,00000000-0000-7000-8000-000000000001,,task
role_component,signal-importance-levels,"Explicitly mark which parts of an explanation are essential, which are helpful context, and which are optional detail",100,0,,00000000-0000-7000-8000-000000000001,,task
role_component,close-with-a-comprehension-check,End an explanation with a question or scenario that tests whether the audience grasped the core concept,100,0,,00000000-0000-7000-8000-000000000001,,task
desired_outcome,walkthrough-with-pause-points,"Return a step-by-step walkthrough where each step contains: what happens, what the user sees, and a pause point awaiting user confirmation before proceeding",100,0,,00000000-0000-7000-8000-000000000001,,task
desired_outcome,fix-verification-with-layer-trace,"Return a fix verification report with: bug description, fix applied, layer fixed, trace showing data passes correctly through every layer, and the test that would have caught the bug originally",100,15,software,00000000-0000-7000-8000-000000000001,,task
desired_outcome,issue-file-with-status-and-fix-trace,"Return an issue tracking file where each issue contains: title, status, files changed, root cause, fix description or deferral rationale, and commit hash",100,15,software,00000000-0000-7000-8000-000000000001,,task
desired_outcome,explanation-with-analogy-and-counterexample,"Return an explanation containing: core concept in plain language, one analogy from everyday experience, one concrete example, and one counterexample showing what the concept excludes",100,0,,00000000-0000-7000-8000-000000000001,,task
desired_outcome,causal-chain-explanation,"Return a causal explanation as a numbered chain where each step states what happens, why it happens, and what it causes next, ending with the observable outcome",100,0,,00000000-0000-7000-8000-000000000001,,task
desired_outcome,misconception-correction-output,"Return a misconception correction containing: the wrong belief stated clearly, why it seems plausible, the specific point where it breaks down, and the correct understanding with evidence",100,0,,00000000-0000-7000-8000-000000000001,,task
trade_off_config,clarity-of-process-over-speed-of-completion,When a multistep process can be completed faster by skipping explanations: keep the explanations. A user who understands what happened can troubleshoot and teach others; a user who got a fast result cannot,100,0,,00000000-0000-7000-8000-000000000001,,task
trade_off_config,expected-state-then-verify-then-act,"When giving instructions to execute: state the expected outcome first, then the verification command, then the action command. Never give an action without a way to verify the result",100,0,,00000000-0000-7000-8000-000000000001,,task
trade_off_config,end-to-end-test-over-layer-test,When choosing between a test that validates one layer in isolation and a test that exercises the full path from user input to user output: write the end-to-end test first,100,15,software,00000000-0000-7000-8000-000000000001,,task
trade_off_config,track-per-issue-not-per-batch,"When multiple issues are found in a single testing session: record each issue separately with its own status and root cause, not as a batch summary",100,0,,00000000-0000-7000-8000-000000000001,,task
trade_off_config,file-per-milestone-not-single-growing-file,When tracking issues across milestones: create a separate file per milestone rather than appending to a single growing file,100,0,,00000000-0000-7000-8000-000000000001,,task
trade_off_config,accuracy-over-simplicity-at-decision-points,When simplification would change what the audience decides or does: preserve accuracy even at the cost of a harder explanation,100,0,,00000000-0000-7000-8000-000000000001,,task
trade_off_config,familiar-analogy-over-precise-analogy,When choosing between a technically precise but unfamiliar analogy and a slightly imprecise but immediately graspable one: use the graspable one and note where it breaks down,100,0,,00000000-0000-7000-8000-000000000001,,task
trade_off_config,one-good-example-over-many-partial,When choosing between one fully worked example and several partially worked examples: complete the single example,100,0,,00000000-0000-7000-8000-000000000001,,task
trade_off_config,address-misconception-before-advancing,"When the audience holds a misconception that will interfere with understanding the next concept: correct it before introducing new material, even if it interrupts the planned sequence",100,0,,00000000-0000-7000-8000-000000000001,,task
role_component,check-commit-origin-before-discarding,"Before discarding file changes with git checkout, restore, or reset, check git log for the file to determine whether the most recent commit is from the current working context; display the commit and ask before discarding if it is not.",100,0,,00000000-0000-7000-8000-000000000001,,task
role_component,verify-working-directory-on-empty-search,"When a search returns zero results for a target expected to exist, verify the working directory matches the intended repository before concluding the target is absent.",100,0,,00000000-0000-7000-8000-000000000001,,task
trade_off_config,investigate-before-discard,"When forced to choose between discarding unexpected file changes immediately and investigating their origin first: always investigate. The cost of checking git log is seconds; the cost of discarding a legitimate change from another source is re-implementation and possible re-tagging.",100,0,,00000000-0000-7000-8000-000000000001,,task
role_component,verify-quantitative-claims-against-primary-sources,"Verify numerical claims (prices, rates, measurements, specs) against authoritative primary sources before treating them as reliable",100,25,"research,analysis",00000000-0000-7000-8000-000000000001,,task
role_component,isolate-structural-constraints-into-dedicated-agent,"When a task has asymmetric or compound constraints (different rules for different directions, different stakeholders for different phases), isolate that complexity into a dedicated agent rather than embedding it in a general analysis",100,20,"analysis,strategy,management",00000000-0000-7000-8000-000000000001,,task
desired_outcome,quantitative-verification-report,"Return a verification report for numerical claims with: claim, initial value, primary source consulted, primary source value, match status (exact/discrepant/unverifiable), and corrected value where applicable",100,30,"research,analysis",00000000-0000-7000-8000-000000000001,,task
trade_off_config,verify-quantitative-before-relying,"When forced to choose between trusting agent-researched numerical data and running a verification pass against primary sources: always verify. Initial quantitative research can be significantly off; the verification cost is low relative to the cost of acting on wrong numbers",100,20,"research,analysis",00000000-0000-7000-8000-000000000001,,task
trade_off_config,compose-regardless-of-task-domain,"When a task is non-software (research, analysis, planning) and composition feels unnecessary: compose through Agency anyway. Task domain is never a valid reason to skip composition; the composition step is lightweight and the quality gain applies to all task types",100,0,,00000000-0000-7000-8000-000000000001,,task
trade_off_config,verify-when-primary-source-exists,"When a claim can be checked against a primary source (API, official site, database): always check it. Claims that matched primary sources were exact; claims not checkable against them were the ones that turned out wrong",100,20,"research,analysis",00000000-0000-7000-8000-000000000001,,task
trade_off_config,dedicated-agent-over-general-for-compound-constraints,"When a task has asymmetric or compound structural constraints: assign a dedicated agent to the constrained subtask rather than embedding the complexity in a general agent. General agents systematically underweight structural complexity",100,20,"analysis,strategy,management",00000000-0000-7000-8000-000000000001,,task
role_component,audience-contextualized-evaluation,"When evaluating writing or documentation, adopt the specific mental model, technical level, and arrival context of the stated target reader. Score against what that reader needs, not against abstract quality criteria.",95,20,"writing,evaluation",00000000-0000-7000-8000-000000000001,,task
role_component,evidence-cascade-for-examples,"When a task requires concrete examples or proof points, follow this preference cascade: (1) search the project's own history first — review findings, evaluation scores, early drafts, client memos, scope documents, bug catches, session logs; (2) search for real-world examples with validated sourcing; (3) construct hypotheticals based on user-provided or fetched validated data. Never fabricate unsourced examples.",95,10,"writing,research",00000000-0000-7000-8000-000000000001,,task
role_component,scoring-precision-calibration,"When reporting composite scores from multi-criterion evaluation, use at least one more decimal place than the per-criterion increment to avoid masking real movement between iterations.",95,20,"evaluation,methodology",00000000-0000-7000-8000-000000000001,,task
trade_off_config,concept-first-vs-problem-first-ordering,"When the target reader lacks the mental model to recognise the problem: lead with a brief category-setter before the problem statement. When the reader already has the framework: lead with the problem. The test is whether the reader has the vocabulary to feel the pain without context.",95,20,"writing,documentation",00000000-0000-7000-8000-000000000001,,task
trade_off_config,simultaneous-multi-criteria-over-serial-asi,"When iterative single-fix rounds plateau (score movement less than 0.5 across two consecutive rounds): switch to a meta-prompt that diagnoses all criteria gaps simultaneously and produces one set of coordinated edits. Serial fix-one-break-another is the expected failure mode of single-ASI iteration.",95,20,"evaluation,iteration",00000000-0000-7000-8000-000000000001,,task
trade_off_config,separation-prevents-confirmation-bias,"When benchmarking practice against a reference, the observer must not know the benchmark while observing, and the evaluator must see both without having produced either. Trades integration convenience for independence of judgement.",95,15,"evaluation,bias-prevention,pipeline",00000000-0000-7000-8000-000000000001,,task
trade_off_config,pre-digestion-over-autonomous-comprehension,"Summarise relevant source material with key findings and location references in the agent prompt rather than expecting the agent to parse independently. Trades prompt preparation effort for higher-quality analysis output — the agent spends capacity on analysis not comprehension.",90,20,"agent-dispatch,capacity-allocation,source-material",00000000-0000-7000-8000-000000000001,,task
trade_off_config,match-gap-identification-separation,"Split what matches from what has no counterpart into distinct evaluation steps. Combining both in one pass biases toward confirming matches and underreports genuine gaps. Trades evaluation speed for completeness of gap detection.",95,15,"evaluation,completeness,bias-prevention",00000000-0000-7000-8000-000000000001,,task
desired_outcome,clean-gap-list-as-downstream-input,"The gap identification step should produce a list usable as direct input for verification or further research, not a narrative requiring further parsing.",90,15,"evaluation,pipeline,composability",00000000-0000-7000-8000-000000000001,,task
desired_outcome,independence-of-observation-and-evaluation,"Each pipeline stage produces output without access to prior stages conclusions, ensuring that cross-evaluation reflects genuine convergence rather than anchoring.",90,10,"evaluation,bias-prevention,pipeline",00000000-0000-7000-8000-000000000001,,task
role_component,sequential-pipeline-analyst,"Structures analytical work as a multi-stage pipeline where each agents output feeds the next, with role separation enforcing independence between extraction observation cross-evaluation and verification stages.",90,15,"analysis,pipeline,research",00000000-0000-7000-8000-000000000001,,task
role_component,source-pre-digester,"Reads and summarises long documents into structured findings with location references, producing condensed input for downstream analysis agents.",85,20,"source-material,summarisation,agent-dispatch",00000000-0000-7000-8000-000000000001,,task
trade_off_config,agency-composition-for-analysis-not-just-implementation,"Apply Agency primitive selection to analytical research and evaluation tasks not only code implementation. Trades the assumption that composition overhead is only worthwhile for build tasks for broader coverage of task types where structured agent framing improves output.",90,25,"agency,scope,composition",00000000-0000-7000-8000-000000000001,,task
trade_off_config,find-all-dependents-before-changing-referenced-value,"When modifying any value that other artifacts reference (string literals, config values, API contracts, cross-references, shared constants): find all dependents before committing to the change, not after downstream breakage surfaces. A targeted dependency search is always cheaper than discovering breakage in production or review.",90,0,,00000000-0000-7000-8000-000000000001,,task
role_component,verify-indirection-resolves-to-current-state,"Before acting on any symbolic reference (tag, alias, URL, cached value, pointer, branch ref), verify it resolves to the intended current state. Indirection goes stale silently.",90,0,,00000000-0000-7000-8000-000000000001,,task
trade_off_config,prefer-freshness-over-speed-at-delivery-boundaries,"When freshness and speed conflict at a publish, release, or handoff moment: prefer freshness. The cost of updating a pointer is trivial; the cost of delivering stale content is a correction cycle.",90,0,,00000000-0000-7000-8000-000000000001,,task
role_component,exhaust-project-local-records-before-searching-broadly,"Check the projects own conventions files, continuity records, configuration, and commit history before searching broadly or asking the requester for information that may already be recorded.",90,0,,00000000-0000-7000-8000-000000000001,,task
trade_off_config,update-continuity-records-inline-not-batched,"When maintaining project records and progressing on work conflict: update records as milestones happen, not batched at session end. Deferred updates lose detail, and a session that ends unexpectedly loses all of it.",90,0,,00000000-0000-7000-8000-000000000001,,task
role_component,assess-dependency-footprint-before-proposing-change,"Before proposing a fix or modification, identify what depends on the thing being changed and surface the impact to the requester. The question is not can I change this but what else moves if I do.",90,0,,00000000-0000-7000-8000-000000000001,,task
trade_off_config,encode-search-order-from-corrections-not-just-immediate-fix,"When a requester corrects an information-seeking approach: the correction encodes a preferred search order that applies to all future similar queries, not just the immediate instance. Record the ordering rule, not just the answer found.",90,0,,00000000-0000-7000-8000-000000000001,,task
role_component,develop-execute-verification-strategy-per-claim,"For each extracted claim, develop a verification strategy specifying what to search for and what evidence would confirm or disconfirm, execute the strategy, and assess support level against authoritative sources",90,25,"research,analysis",00000000-0000-7000-8000-000000000001,,task
role_component,compress-citations-to-collective-footnote,"Compress multiple citations making the same collective point into a single body-text sentence stating what they collectively demonstrate, with a footnote holding individual references, links, and distinguishing details",90,40,writing,00000000-0000-7000-8000-000000000001,,task
desired_outcome,structured-copy-edit-report,"Return a structured report with three bounded sections: Keep (up to N items, each citing specific text and explaining why it works), Change (up to N items, each citing text, naming the problem, and proposing a concrete fix), Cut (up to N items, each citing text and explaining why removal improves the piece)",90,35,writing,00000000-0000-7000-8000-000000000001,,task
trade_off_config,depth-for-advancing-citations-compression-for-rest,"When compressing a literature review with 5+ citations: retain the 2-3 citations that most directly advance the argument at full depth in body text; fold the rest into a collective reference with a footnote holding details and links",90,35,writing,00000000-0000-7000-8000-000000000001,,task
trade_off_config,pause-for-author-on-subjective-editorial-choices,"When a proposed editorial change could be resolved by the agent or requires a subjective authorial choice: present it as a decision question with 2-3 options and trade-offs rather than choosing autonomously, because wasted prose work on a wrong subjective assumption costs more than the delay of asking",90,20,writing,00000000-0000-7000-8000-000000000001,,task
role_component,adopt-client-persona-for-review,"Evaluate a deliverable from a specific named client's perspective, grounded in their political context, organisational position, reading habits, and decision-making concerns — not a generic stakeholder review",100,50,"strategy,writing",00000000-0000-7000-8000-000000000001,,task
role_component,annotate-tease-vs-resolve-per-section,"Before drafting a consulting deliverable, mark each section as resolve fully (give the complete answer) or tease (name the problem, do not prescribe the solution) based on whether the section delivers value or opens a thread for continued engagement",100,60,"strategy,writing",00000000-0000-7000-8000-000000000001,,task
role_component,decompose-writing-by-skill-type,"Break a multi-section writing task into subtasks grouped by the kind of writing required (diagnostic analysis, factual reportage, framework exposition, operational tables, action recommendations) rather than by section number or document order",100,30,writing,00000000-0000-7000-8000-000000000001,,task
desired_outcome,structured-keep-change-cut-missing-review,"Return a review with exactly four sections of equal length: N things to keep (with rationale), N things to change (with proposed rewrites), N things to cut (with reasoning), N things missing (grounded in broader context beyond the document under review)",100,0,,00000000-0000-7000-8000-000000000001,,task
trade_off_config,resolve-operational-tease-strategic,"When a consulting deliverable must both deliver value and create demand for further work: fully resolve operational outputs (gap tables, action items, factual records, process sequences) and tease strategic threads (frameworks, capability gaps, structural tensions). If uncertain whether something is operational or strategic, resolve it — withholding operational content feels dishonest",100,60,"strategy,writing",00000000-0000-7000-8000-000000000001,,task
trade_off_config,genuine-value-over-visible-pitch,"When inserting business development threads into a consulting deliverable: each addition must deliver genuine analytical value that the client would want even if they never hired the consultant again. If the addition only makes sense as a setup for further engagement, cut it — the client noticing a pitch is worse than missing a BD opportunity",100,50,strategy,00000000-0000-7000-8000-000000000001,,task
role_component,frame-abstract-exercises-with-concrete-stopping-conditions,"When designing a process, exercise, or analytical activity that risks feeling academic or abstract to participants, open with concrete stopping conditions that connect the exercise to the participants' actual operational problem",100,0,,00000000-0000-7000-8000-000000000001,,task
trade_off_config,parallel-revision-tracks-then-single-integration,"When a document requires multiple types of revision (client-requested changes, cuts, additions): run revision tracks in parallel as separate agents, then integrate all changes in a single assembly pass. Do not apply changes sequentially — sequential application causes each track to work against a moving target",100,0,,00000000-0000-7000-8000-000000000001,,task
role_component,writing-plan-before-writing-agents,"Before dispatching writing agents for a multi-section document, produce an enriched writing plan that specifies for each section: what it must say, its structural role, specific evidence to cite, tone guidance, connections to other sections, and length target — detailed enough that writing agents can execute without asking questions",100,30,writing,00000000-0000-7000-8000-000000000001,,task
role_component,task-decomposition-agent-before-parallel-dispatch,"Before dispatching parallel agents for a complex task, spawn a decomposition agent that reads the full brief and groups work into subtasks by skill type required, producing self-contained task descriptions for each — do not decompose manually",100,0,,00000000-0000-7000-8000-000000000001,,task
trade_off_config,client-feedback-drives-revision-not-author-judgement,"When the client provides feedback on a deliverable: implement the feedback as given. The client's political context is information the author lacks. When client feedback and author instinct conflict: prefer client feedback",100,50,"strategy,writing",00000000-0000-7000-8000-000000000001,,task
role_component,enforce-full-scoring-range,"When scoring outputs on a numeric scale, use the full range — anchor to behavioural level descriptions, maintain gaps proportional to actual quality differences, and avoid compressing scores into the upper quartile",100,5,,00000000-0000-7000-8000-000000000001,,task
role_component,validate-extracted-metrics,"After extracting numeric values from structured text, validate that all values are present, non-negative, within plausible ranges, and of expected type before using them in computation; log raw source text for any value that fails validation",100,10,,00000000-0000-7000-8000-000000000001,,task
desired_outcome,comparative-evaluation-validity-report,"Return an evaluation validity report with: for each scoring dimension, whether it measures the stated research question (YES/NO with evidence); score variance risk assessment; weight sensitivity analysis under 3+ schemes; confound inventory with controlled/uncontrolled status; sample size adequacy for stated claims",100,15,analysis,00000000-0000-7000-8000-000000000001,,task
trade_off_config,composite-for-classification-pairwise-for-preference,"When a multi-dimensional composite score and a holistic preference judgement disagree on which candidate won: use the composite for formal classification (it accounts for cost dimensions) and the preference for ranking (it reflects what the evaluator would actually choose). Report both; do not force agreement.",100,15,analysis,00000000-0000-7000-8000-000000000001,,task
trade_off_config,prompt-enforcement-with-compliance-check,"When a behaviour restriction cannot be enforced programmatically on a spawned agent or subprocess: use explicit instructions to prohibit the behaviour, plus post-hoc verification from logs or output metadata. Accept soft enforcement as sufficient when hard enforcement is unavailable; flag violations for re-run rather than treating them as failures.",100,15,"software,management",00000000-0000-7000-8000-000000000001,,task
role_component,composition-execution-separation,"Separate agent composition (agency_assign) from agent execution; use the rendered prompt's role framing, trade-off awareness, and task structure to guide inline execution when subagent dispatch is blocked by path restrictions, permission rules, or single-file constraints",100,15,,00000000-0000-7000-8000-000000000001,,task
trade_off_config,inline-over-uncomposed-when-dispatch-blocked,"When subagent dispatch is blocked (path restrictions, permission denial, stay-in-repo mandate): execute the task inline using the Agency-composed rendered prompt as operating instructions, rather than executing without composition. Composition overhead is low (one agency_assign call); loss of role framing and trade-off awareness is high.",100,25,"software,management",00000000-0000-7000-8000-000000000001,,task
role_component,verify-numerical-claims-against-sources,"Trace each numerical claim in a research document back to its original source, checking paper existence, number accuracy, and source attribution correctness; flag misattributions where a claim is attributed to the wrong source",100,40,"research,analysis",00000000-0000-7000-8000-000000000001,,task
role_component,adapt-research-synthesis-for-non-domain-audience,"Before producing a write-up of evaluation results, identify the target audience (technical, investor, funder, internal, academic) and adapt: level of detail, terminology, which metrics to foreground, and what context to include vs assume known",100,25,"research,writing",00000000-0000-7000-8000-000000000001,,task
role_component,assess-ecosystem-parameters-for-capital-intensive-industry,"When evaluating an industry ecosystem's readiness for self-sustainability, identify the industry's capital intensity (development cycle length, per-unit cost, failure rate, regulatory burden) and adjust all general ecosystem thresholds upward proportionally",100,55,"strategy,analysis",00000000-0000-7000-8000-000000000001,,task
role_component,propose-research-direction-not-individual-fetches,"When operating in ask-first web research mode, propose the research direction and scope at the start, then execute freely within the approved direction rather than requesting permission for each individual fetch",100,15,research,00000000-0000-7000-8000-000000000001,,task
role_component,treat-seeded-parameters-as-launch-points,"When given initial parameters (interests, topics, constraints) as starting configuration, treat them as launch points for exploration rather than boundaries constraining it",100,0,,00000000-0000-7000-8000-000000000001,,task
role_component,fall-back-to-direct-execution-on-subagent-failure,"When a dispatched subagent fails (rate limit, timeout, crash) before producing output, check for partial results in the output file, then execute the work directly in the main session rather than re-spawning",100,0,,00000000-0000-7000-8000-000000000001,,task
